user_id,timestamp,decision_timestamp,decision,proximal_outcome_timestamp,proximal_outcome,step_count
user_5,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,0,2022-06-11 09:00:00,12,16
user_5,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,1,2022-06-11 12:30:00,26,88
user_5,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,0,2022-06-11 15:30:00,6,2
user_5,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,27,108
user_5,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,1,2022-06-11 20:30:00,0,0
user_6,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,0,2022-06-11 09:00:00,24,32
user_6,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,1,2022-06-11 12:30:00,4,1
user_6,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,1,2022-06-11 15:30:00,10,8
user_6,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,19,22
user_6,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,1,2022-06-11 20:30:00,18,28
user_7,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,1,2022-06-11 09:00:00,11,4
user_7,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,1,2022-06-11 12:30:00,26,27
user_7,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,0,2022-06-11 15:30:00,51,219
user_7,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,0,2022-06-11 18:00:00,24,73
user_7,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,0,2022-06-11 20:30:00,20,20
user_8,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,0,2022-06-11 09:00:00,10,10
user_8,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,0,2022-06-11 12:30:00,9,4
user_8,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,0,2022-06-11 15:30:00,7,3
user_8,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,21,15
user_8,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,0,2022-06-11 20:30:00,4,1
user_9,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,1,2022-06-11 09:00:00,18,21
user_9,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,0,2022-06-11 12:30:00,4,1
user_9,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,0,2022-06-11 15:30:00,0,0
user_9,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,13,17
user_9,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,0,2022-06-11 20:30:00,9,5
user_0,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,28,59
user_0,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,1,2022-06-12 12:30:00,9,4
user_0,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,0,2022-06-12 15:30:00,9,10
user_0,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,0,2022-06-12 18:00:00,55,784
user_0,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,0,2022-06-12 20:30:00,7,3
user_1,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,0,0
user_1,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,1,2022-06-12 12:30:00,5,2
user_1,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,0,2022-06-12 15:30:00,4,1
user_1,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,1,2022-06-12 18:00:00,8,5
user_1,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,1,2022-06-12 20:30:00,32,80
user_2,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,18,64
user_2,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,1,2022-06-12 12:30:00,19,36
user_2,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,0,2022-06-12 15:30:00,5,2
user_2,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,1,2022-06-12 18:00:00,13,14
user_2,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,0,2022-06-12 20:30:00,3,1
user_3,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,11,13
user_3,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,1,2022-06-12 12:30:00,66,365
user_3,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,0,2022-06-12 15:30:00,4,1
user_3,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,0,2022-06-12 18:00:00,7,3
user_3,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,0,2022-06-12 20:30:00,0,0
user_4,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,1,2022-06-12 09:00:00,110,736
user_4,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,0,2022-06-12 12:30:00,5,2
user_4,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,1,2022-06-12 15:30:00,0,0
user_4,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,1,2022-06-12 18:00:00,5,1
user_4,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,0,2022-06-12 20:30:00,12,10
user_5,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,106,942
user_5,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,0,2022-06-12 12:30:00,20,32
user_5,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,0,2022-06-12 15:30:00,32,125
user_5,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,0,2022-06-12 18:00:00,82,630
user_5,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,0,2022-06-12 20:30:00,3,1
user_6,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,7,4
user_6,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,1,2022-06-12 12:30:00,111,680
user_6,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,1,2022-06-12 15:30:00,19,33
user_6,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,1,2022-06-12 18:00:00,79,919
user_6,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,1,2022-06-12 20:30:00,38,217
user_7,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,9,10
user_7,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,1,2022-06-12 12:30:00,5,1
user_7,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,0,2022-06-12 15:30:00,4,1
user_7,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,1,2022-06-12 18:00:00,64,372
user_7,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,1,2022-06-12 20:30:00,18,21
user_8,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,42,242
user_8,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,1,2022-06-12 12:30:00,5,1
user_8,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,0,2022-06-12 15:30:00,48,238
user_8,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,1,2022-06-12 18:00:00,11,4
user_8,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,1,2022-06-12 20:30:00,7,3
user_9,2022-06-12T09:05:00-05:00,2022-06-12 08:30:00,0,2022-06-12 09:00:00,0,0
user_9,2022-06-12T12:35:00-05:00,2022-06-12 12:00:00,0,2022-06-12 12:30:00,75,372
user_9,2022-06-12T15:35:00-05:00,2022-06-12 15:00:00,1,2022-06-12 15:30:00,16,14
user_9,2022-06-12T18:05:00-05:00,2022-06-12 17:30:00,0,2022-06-12 18:00:00,57,318
user_9,2022-06-12T20:35:00-05:00,2022-06-12 20:00:00,1,2022-06-12 20:30:00,6,3
user_0,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,0,2022-06-13 09:00:00,15,25
user_0,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,0,2022-06-13 12:30:00,9,7
user_0,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,81,662
user_0,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,1,2022-06-13 18:00:00,49,296
user_0,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,1,2022-06-13 20:30:00,5,1
user_1,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,1,2022-06-13 09:00:00,8,4
user_1,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,1,2022-06-13 12:30:00,12,9
user_1,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,69,968
user_1,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,0,2022-06-13 18:00:00,4,1
user_1,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,0,2022-06-13 20:30:00,50,388
user_2,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,0,2022-06-13 09:00:00,0,0
user_2,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,1,2022-06-13 12:30:00,0,0
user_2,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,55,926
user_2,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,1,2022-06-13 18:00:00,42,179
user_2,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,1,2022-06-13 20:30:00,107,874
user_3,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,0,2022-06-13 09:00:00,0,0
user_3,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,1,2022-06-13 12:30:00,30,73
user_3,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,17,12
user_3,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,0,2022-06-13 18:00:00,8,4
user_3,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,0,2022-06-13 20:30:00,0,0
user_4,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,1,2022-06-13 09:00:00,10,4
user_4,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,0,2022-06-13 12:30:00,9,5
user_4,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,50,224
user_4,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,1,2022-06-13 18:00:00,12,7
user_4,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,1,2022-06-13 20:30:00,20,119
user_5,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,1,2022-06-13 09:00:00,30,192
user_5,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,1,2022-06-13 12:30:00,42,120
user_5,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,11,8
user_5,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,1,2022-06-13 18:00:00,24,114
user_5,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,1,2022-06-13 20:30:00,11,9
user_6,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,0,2022-06-13 09:00:00,8,6
user_6,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,0,2022-06-13 12:30:00,32,139
user_6,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,5,2
user_6,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,1,2022-06-13 18:00:00,4,1
user_6,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,0,2022-06-13 20:30:00,9,7
user_7,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,1,2022-06-13 09:00:00,0,0
user_7,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,1,2022-06-13 12:30:00,60,305
user_7,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,10,7
user_7,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,0,2022-06-13 18:00:00,17,48
user_7,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,0,2022-06-13 20:30:00,21,84
user_8,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,1,2022-06-13 09:00:00,21,43
user_8,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,1,2022-06-13 12:30:00,75,363
user_8,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,1,2022-06-13 15:30:00,70,532
user_8,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,1,2022-06-13 18:00:00,32,63
user_8,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,0,2022-06-13 20:30:00,7,2
user_9,2022-06-13T09:05:00-05:00,2022-06-13 08:30:00,1,2022-06-13 09:00:00,12,6
user_9,2022-06-13T12:35:00-05:00,2022-06-13 12:00:00,0,2022-06-13 12:30:00,5,2
user_9,2022-06-13T15:35:00-05:00,2022-06-13 15:00:00,0,2022-06-13 15:30:00,50,120
user_9,2022-06-13T18:05:00-05:00,2022-06-13 17:30:00,0,2022-06-13 18:00:00,8,4
user_9,2022-06-13T20:35:00-05:00,2022-06-13 20:00:00,1,2022-06-13 20:30:00,77,319
user_0,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,0,2022-06-14 09:00:00,0,0
user_0,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,1,2022-06-14 12:30:00,16,11
user_0,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,1,2022-06-14 15:30:00,20,21
user_0,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,10,3
user_0,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,0,2022-06-14 20:30:00,0,0
user_1,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,94,966
user_1,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,1,2022-06-14 12:30:00,25,28
user_1,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,1,2022-06-14 15:30:00,86,451
user_1,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,22,17
user_1,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,1,2022-06-14 20:30:00,0,0
user_2,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,0,0
user_2,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,0,2022-06-14 12:30:00,53,681
user_2,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,0,2022-06-14 15:30:00,20,26
user_2,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,0,2022-06-14 18:00:00,0,0
user_2,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,0,2022-06-14 20:30:00,39,468
user_3,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,19,36
user_3,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,0,2022-06-14 12:30:00,0,0
user_3,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,0,2022-06-14 15:30:00,60,632
user_3,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,111,745
user_3,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,0,2022-06-14 20:30:00,25,57
user_4,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,0,2022-06-14 09:00:00,53,595
user_4,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,1,2022-06-14 12:30:00,10,6
user_4,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,0,2022-06-14 15:30:00,57,552
user_4,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,44,318
user_4,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,1,2022-06-14 20:30:00,34,314
user_5,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,66,551
user_5,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,0,2022-06-14 12:30:00,48,181
user_5,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,0,2022-06-14 15:30:00,4,1
user_5,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,5,1
user_5,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,1,2022-06-14 20:30:00,32,405
user_6,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,21,65
user_6,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,1,2022-06-14 12:30:00,24,14
user_6,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,0,2022-06-14 15:30:00,21,44
user_6,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,0,2022-06-14 18:00:00,48,378
user_6,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,0,2022-06-14 20:30:00,18,39
user_7,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,9,3
user_7,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,0,2022-06-14 12:30:00,78,705
user_7,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,0,2022-06-14 15:30:00,62,974
user_7,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,41,249
user_7,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,0,2022-06-14 20:30:00,0,0
user_8,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,44,210
user_8,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,0,2022-06-14 12:30:00,0,0
user_8,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,1,2022-06-14 15:30:00,19,9
user_8,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,51,378
user_8,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,1,2022-06-14 20:30:00,10,5
user_9,2022-06-14T09:05:00-05:00,2022-06-14 08:30:00,1,2022-06-14 09:00:00,25,42
user_9,2022-06-14T12:35:00-05:00,2022-06-14 12:00:00,1,2022-06-14 12:30:00,14,12
user_9,2022-06-14T15:35:00-05:00,2022-06-14 15:00:00,0,2022-06-14 15:30:00,13,11
user_9,2022-06-14T18:05:00-05:00,2022-06-14 17:30:00,1,2022-06-14 18:00:00,65,397
user_9,2022-06-14T20:35:00-05:00,2022-06-14 20:00:00,1,2022-06-14 20:30:00,0,0
user_0,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,1,2022-06-15 09:00:00,0,0
user_0,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,0,2022-06-15 12:30:00,9,8
user_0,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,48,222
user_0,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,1,2022-06-15 18:00:00,20,22
user_0,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,1,2022-06-15 20:30:00,40,209
user_1,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,1,2022-06-15 09:00:00,0,0
user_1,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,1,2022-06-15 12:30:00,11,7
user_1,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,0,2022-06-15 15:30:00,102,579
user_1,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,0,2022-06-15 18:00:00,12,11
user_1,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,1,2022-06-15 20:30:00,65,441
user_2,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,0,2022-06-15 09:00:00,0,0
user_2,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,1,2022-06-15 12:30:00,19,23
user_2,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,17,33
user_2,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,1,2022-06-15 18:00:00,0,0
user_2,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,1,2022-06-15 20:30:00,5,1
user_3,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,1,2022-06-15 09:00:00,55,470
user_3,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,1,2022-06-15 12:30:00,10,14
user_3,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,15,23
user_3,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,1,2022-06-15 18:00:00,6,1
user_3,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,1,2022-06-15 20:30:00,24,87
user_4,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,0,2022-06-15 09:00:00,8,2
user_4,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,0,2022-06-15 12:30:00,4,1
user_4,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,0,0
user_4,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,1,2022-06-15 18:00:00,0,0
user_4,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,1,2022-06-15 20:30:00,55,309
user_5,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,0,2022-06-15 09:00:00,0,0
user_5,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,1,2022-06-15 12:30:00,50,545
user_5,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,78,656
user_5,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,0,2022-06-15 18:00:00,57,527
user_5,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,0,2022-06-15 20:30:00,13,11
user_6,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,0,2022-06-15 09:00:00,6,2
user_6,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,0,2022-06-15 12:30:00,41,529
user_6,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,8,5
user_6,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,1,2022-06-15 18:00:00,59,227
user_6,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,1,2022-06-15 20:30:00,9,10
user_7,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,1,2022-06-15 09:00:00,40,192
user_7,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,0,2022-06-15 12:30:00,56,188
user_7,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,0,2022-06-15 15:30:00,3,1
user_7,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,1,2022-06-15 18:00:00,24,23
user_7,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,1,2022-06-15 20:30:00,30,38
user_8,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,1,2022-06-15 09:00:00,0,0
user_8,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,1,2022-06-15 12:30:00,64,306
user_8,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,71,596
user_8,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,1,2022-06-15 18:00:00,21,25
user_8,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,0,2022-06-15 20:30:00,0,0
user_9,2022-06-15T09:05:00-05:00,2022-06-15 08:30:00,1,2022-06-15 09:00:00,13,6
user_9,2022-06-15T12:35:00-05:00,2022-06-15 12:00:00,0,2022-06-15 12:30:00,7,4
user_9,2022-06-15T15:35:00-05:00,2022-06-15 15:00:00,1,2022-06-15 15:30:00,58,271
user_9,2022-06-15T18:05:00-05:00,2022-06-15 17:30:00,0,2022-06-15 18:00:00,4,1
user_9,2022-06-15T20:35:00-05:00,2022-06-15 20:00:00,0,2022-06-15 20:30:00,49,197
user_0,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,0,2022-06-16 09:00:00,29,133
user_0,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,1,2022-06-16 12:30:00,11,8
user_0,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,0,2022-06-16 15:30:00,29,176
user_0,2022-06-16T18:05:00-05:00,2022-06-16 17:30:00,1,2022-06-16 18:00:00,19,33
user_0,2022-06-16T20:35:00-05:00,2022-06-16 20:00:00,0,2022-06-16 20:30:00,14,44
user_1,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,0,2022-06-16 09:00:00,40,230
user_1,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,1,2022-06-16 12:30:00,74,459
user_1,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,1,2022-06-16 15:30:00,0,0
user_1,2022-06-16T18:05:00-05:00,2022-06-16 17:30:00,1,2022-06-16 18:00:00,66,252
user_1,2022-06-16T20:35:00-05:00,2022-06-16 20:00:00,0,2022-06-16 20:30:00,28,62
user_2,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,1,2022-06-16 09:00:00,24,37
user_2,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,1,2022-06-16 12:30:00,6,1
user_2,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,0,2022-06-16 15:30:00,5,2
user_2,2022-06-16T18:05:00-05:00,2022-06-16 17:30:00,1,2022-06-16 18:00:00,22,81
user_2,2022-06-16T20:35:00-05:00,2022-06-16 20:00:00,1,2022-06-16 20:30:00,27,67
user_3,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,1,2022-06-16 09:00:00,37,94
user_3,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,0,2022-06-16 12:30:00,18,33
user_3,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,1,2022-06-16 15:30:00,6,2
user_3,2022-06-16T18:05:00-05:00,2022-06-16 17:30:00,1,2022-06-16 18:00:00,0,0
user_3,2022-06-16T20:35:00-05:00,2022-06-16 20:00:00,1,2022-06-16 20:30:00,0,0
user_4,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,0,2022-06-16 09:00:00,0,0
user_4,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,1,2022-06-16 12:30:00,26,49
user_4,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,1,2022-06-16 15:30:00,52,637
user_4,2022-06-16T18:05:00-05:00,2022-06-16 17:30:00,0,2022-06-16 18:00:00,10,5
user_4,2022-06-16T20:35:00-05:00,2022-06-16 20:00:00,1,2022-06-16 20:30:00,0,0
user_5,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,0,2022-06-16 09:00:00,7,3
user_5,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,1,2022-06-16 12:30:00,29,102
user_5,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,0,2022-06-16 15:30:00,5,3
user_5,2022-06-16T18:05:00-05:00,2022-06-16 17:30:00,1,2022-06-16 18:00:00,50,229
user_5,2022-06-16T20:35:00-05:00,2022-06-16 20:00:00,1,2022-06-16 20:30:00,56,399
user_6,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,0,2022-06-16 09:00:00,0,0
user_6,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,1,2022-06-16 12:30:00,0,0
user_6,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,1,2022-06-16 15:30:00,24,63
user_6,2022-06-16T18:05:00-05:00,2022-06-16 17:30:00,0,2022-06-16 18:00:00,39,118
user_6,2022-06-16T20:35:00-05:00,2022-06-16 20:00:00,0,2022-06-16 20:30:00,4,1
user_7,2022-06-16T09:05:00-05:00,2022-06-16 08:30:00,0,2022-06-16 09:00:00,24,86
user_7,2022-06-16T12:35:00-05:00,2022-06-16 12:00:00,1,2022-06-16 12:30:00,9,3
user_7,2022-06-16T15:35:00-05:00,2022-06-16 15:00:00,1,2022-06-16 15:30:00,56,192
